0.857143 0.285714 0.0249896
0.857143 0.333333 0.0272108
0.857143 0.380952 0.0288769
0.857143 0.428571 0.0299876
0.857143 0.47619 0.0305429
0.857143 0.52381 0.0305429
0.857143 0.571429 0.0299876
0.857143 0.619048 0.0288769
0.857143 0.666667 0.0272108
0.857143 0.714286 0.0249896
0.857143 0.761905 0.022213
0.857143 0.809524 0.018881
0.857143 0.857143 0.0149937
0.857143 0.904762 0.010551
0.857143 0.952381 0.00555315
0.904762 0.047619 0.00390773
0.904762 0.0952381 0.00742473
0.904762 0.142857 0.010551
0.904762 0.190476 0.0132866
0.904762 0.238095 0.0156313
0.904762 0.285714 0.0175853
0.904762 0.333333 0.0191484
0.904762 0.380952 0.0203208
0.904762 0.428571 0.0211024
0.904762 0.47619 0.0214932
0.904762 0.52381 0.0214932
0.904762 0.571429 0.0211024
0.904762 0.619048 0.0203208
0.904762 0.666667 0.0191484
0.904762 0.714286 0.0175853
0.904762 0.761905 0.0156313
0.904762 0.809524 0.0132866
0.904762 0.857143 0.010551
0.904762 0.904762 0.00742473
0.904762 0.952381 0.00390773
0.952381 0.047619 0.00205668
0.952381 0.0952381 0.00390773
0.952381 0.142857 0.00555315
0.952381 0.190476 0.00699292
0.952381 0.238095 0.00822701
0.952381 0.285714 0.00925539
0.952381 0.333333 0.0100781
0.952381 0.380952 0.0106952
0.952381 0.428571 0.0111066
0.952381 0.47619 0.0113122
0.952381 0.52381 0.0113122
0.952381 0.571429 0.0111066
0.952381 0.619048 0.0106952
0.952381 0.666667 0.0100781
0.952381 0.714286 0.00925539
0.952381 0.761905 0.00822701
0.952381 0.809524 0.00699292
0.952381 0.857143 0.00555315
0.952381 0.904762 0.00390773
0.952381 0.952381 0.00205668
